DIAL_DIGIT_KEY,EVENT_DIRECTION_KEY,SDCA_LOCATION_CODE,TARGET_REGION_DESC,TARGET_COUNTRY_CODE,TARGET_COUNTRY_DESC,LDCA_NAME,SDCA_NAME,LDCC_X_COORD,LDCC_Y_COORD,CDSS_X_COORD,CDSS_Y_COORD,ISO_COUNTRY_CODE,RATE_CALSS,DIAL_DIGIT_DESC,PREFIX_IND,LIST_TYPE_ID_KEY,HOTLIST_IND,TEST_EVENT_IND,EVENT_CATEGORY_KEY,DM_IND,EVENT_TYPE_KEY,LENGTH,PROVIDER_DESC,BU_KEY,NOP_ID_KEY,FORCE_RI_IND,POPULATION_DATE_TIME,UPDATE_DATE_TIME
96292006,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292020,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292021,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292023,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292027,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292050,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292060,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292061,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292062,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292063,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292065,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292067,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292068,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292069,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292073,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292075,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292078,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292079,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292209,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292213,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292214,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292215,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292242,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292246,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292247,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292248,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292249,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292250,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292253,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292255,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292256,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292258,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292260,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292261,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292262,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292263,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292264,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292265,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292266,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292267,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292268,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292271,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292272,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292273,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292274,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292275,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292276,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292277,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292278,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292279,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292280,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292288,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292290,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292292,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292293,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292296,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292297,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292298,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96292299,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293010,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293012,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293013,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293014,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293015,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293016,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293018,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293019,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293041,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293042,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293043,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293044,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293045,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293046,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293047,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293049,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293060,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293063,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293064,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293065,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293066,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293067,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293068,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293069,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293081,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293082,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293083,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293084,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293085,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96293087,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:21,
96295040,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295041,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295042,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295043,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295044,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295050,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295051,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295052,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295053,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295054,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295056,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295057,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295058,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295059,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295070,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295071,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295073,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295075,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295076,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295077,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295079,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295500,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295501,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295502,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295503,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295504,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295505,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295506,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295507,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295508,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295509,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295525,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295550,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295551,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295553,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295554,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295556,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295559,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295560,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295561,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295562,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295563,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295564,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295565,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295566,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295567,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295568,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295569,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295570,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295571,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295572,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295573,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295574,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295575,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295576,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295578,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295579,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295580,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295581,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295582,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295583,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295584,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295586,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295587,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295588,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295589,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
96295592,-99,,UNKNOWN,962,JORDAN,,,,,,,JOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,379,9,04/28/2008 10:49:22,
